Segment Name;Segment Line;File Name;File Line;Address;Name;Type;Data Type;Size;MX;Reloc
;1098;SEG0F.S;944;00/06F1;L0F06F1;Code;;3;00;
;1099;SEG0F.S;945;00/06F4;L0F06F4;Code;;3;00;
;1103;SEG0F.S;949;00/06FF;L0F06FF;Data;DA;2;00;2
;1104;SEG0F.S;950;00/0701;;Data;DA;2;00;2
;1105;SEG0F.S;951;00/0703;;Data;DA;2;00;2
;1106;SEG0F.S;952;00/0705;;Data;DA;2;00;2
;1107;SEG0F.S;953;00/0707;;Data;DA;2;00;2
;1108;SEG0F.S;954;00/0709;L0F0709;Code;;3;00;
;1111;SEG0F.S;957;00/0711;L0F0711;Code;;1;00;
;1113;SEG0F.S;959;00/0713;;Code;;3;00;2
;1115;SEG0F.S;961;00/0716;L0F0716;Code;;2;00;
;1116;SEG0F.S;962;00/0718;L0F0718;Code;;3;00;
;1118;SEG0F.S;964;00/071D;L0F071D;Code;;2;00;
;1119;SEG0F.S;965;00/071F;;Code;;4;00;E 3
;1130;SEG0F.S;976;00/0730;L0F0730;Code;;1;00;
;1140;SEG0F.S;986;00/0741;;Code;;4;00;E 3
;1144;SEG0F.S;990;00/0748;;Code;;3;00;E 2
;1145;SEG0F.S;991;00/074B;;Code;;3;00;E 1 >>16
;1161;SEG0F.S;1007;00/0765;L0F0765;Code;;1;00;
;1179;SEG0F.S;1025;00/077D;L0F077D;Code;;1;00;
;1192;SEG0F.S;1038;00/0794;L0F0794;Code;;3;00;
;1198;SEG0F.S;1044;00/07A4;L0F07A4;Code;;3;00;
;1206;SEG0F.S;1052;00/07B5;;Code;;4;00;E 3
;1207;SEG0F.S;1053;00/07B9;;Code;;3;00;E 2
;1208;SEG0F.S;1054;00/07BC;;Code;;3;00;E 1 >>16
;1209;SEG0F.S;1055;00/07BF;;Code;;4;00;E 3
;1223;SEG0F.S;1069;00/07DD;;Code;;4;00;E 3
;1224;SEG0F.S;1070;00/07E1;;Code;;3;00;E 2
;1225;SEG0F.S;1071;00/07E4;;Code;;3;00;E 1 >>16
;1226;SEG0F.S;1072;00/07E7;;Code;;4;00;E 3
;1246;SEG0F.S;1092;00/080D;;Code;;4;00;E 3
;1249;SEG0F.S;1095;00/0813;;Code;;4;00;E 3
;1271;SEG0F.S;1117;00/0838;;Code;;4;00;E 3
;1274;SEG0F.S;1120;00/083E;;Code;;4;00;E 3
;1297;SEG0F.S;1143;00/0866;;Code;;4;00;E 3
;1300;SEG0F.S;1146;00/086C;;Code;;4;00;E 3
;1322;SEG0F.S;1168;00/0891;;Code;;4;00;E 3
;1325;SEG0F.S;1171;00/0897;;Code;;4;00;E 3
;1334;SEG0F.S;1180;00/08A6;;Code;;4;00;E 3
;1346;SEG0F.S;1192;00/08BB;L0F08BB;Code;;3;00;
;1347;SEG0F.S;1193;00/08BE;L0F08BE;Code;;1;00;
;1356;SEG0F.S;1202;00/08C8;L0F08C8;Code;;1;00;
;1363;SEG0F.S;1209;00/08D3;;Code;;4;00;E 3
;1364;SEG0F.S;1210;00/08D7;;Code;;3;00;E 2
;1365;SEG0F.S;1211;00/08DA;;Code;;3;00;E 1 >>16
;1371;SEG0F.S;1217;00/08E8;L0F08E8;Code;;3;00;
;1387;SEG0F.S;1233;00/090E;L0F090E;Code;;2;00;
;1388;SEG0F.S;1234;00/0910;L0F0910;Code;;2;00;
;1393;SEG0F.S;1239;00/091B;L0F091B;Code;;2;00;
;1404;SEG0F.S;1250;00/092A;L0F092A;Code;;1;00;
;1412;SEG0F.S;1258;00/0935;;Code;;4;00;3
;1413;SEG0F.S;1259;00/0939;;Code;;3;00;E 2
;1414;SEG0F.S;1260;00/093C;;Code;;3;00;E 2
;1417;SEG0F.S;1263;00/0941;;Code;;4;00;E 3
;1424;SEG0F.S;1270;00/0950;;Code;;3;00;E 2
;1427;SEG0F.S;1273;00/0955;;Code;;3;00;E 2
;1436;SEG0F.S;1282;00/0967;L0F0967;Code;;2;00;
;1438;SEG0F.S;1284;00/096B;L0F096B;Code;;3;00;
;1442;SEG0F.S;1288;00/0972;;Code;;4;00;E 3
;1445;SEG0F.S;1291;00/0979;;Code;;3;00;E 2
;1446;SEG0F.S;1292;00/097C;;Code;;3;00;E 2
;1448;SEG0F.S;1294;00/0980;;Code;;3;00;E 2
;1449;SEG0F.S;1295;00/0983;;Code;;3;00;E 2
;1456;SEG0F.S;1302;00/0990;;Code;;4;00;E 3
;1466;SEG0F.S;1312;00/09A3;;Code;;3;00;E 1 >>16
;1467;SEG0F.S;1313;00/09A6;;Code;;3;00;E 2
;1468;SEG0F.S;1314;00/09A9;;Code;;4;00;3
;1474;SEG0F.S;1320;00/09B2;;Code;;3;00;E 2
;1475;SEG0F.S;1321;00/09B5;;Code;;3;00;E 1 >>16
;1481;SEG0F.S;1327;00/09C3;L0F09C3;Code;;2;00;
;1486;SEG0F.S;1332;00/09CE;;Code;;4;00;3
;1497;SEG0F.S;1343;00/09E1;;Code;;4;00;E 3
;1511;SEG0F.S;1357;00/09FF;;Code;;4;00;E 3
;1532;SEG0F.S;1378;00/0A2D;L0F0A2D;Code;;2;00;
;1533;SEG0F.S;1379;00/0A2F;L0F0A2F;Code;;2;00;
;1538;SEG0F.S;1384;00/0A3A;L0F0A3A;Code;;2;00;
;1539;SEG0F.S;1385;00/0A3C;;Code;;3;00;E 2
;1545;SEG0F.S;1391;00/0A4D;;Code;;3;00;E 2
;1546;SEG0F.S;1392;00/0A50;;Code;;3;00;E 2
;1549;SEG0F.S;1395;00/0A55;;Code;;3;00;E 2
;1550;SEG0F.S;1396;00/0A58;;Code;;3;00;E 2
;1553;SEG0F.S;1399;00/0A5D;;Code;;4;00;E 3
;1560;SEG0F.S;1406;00/0A69;L0F0A69;Code;;3;00;
;1570;SEG0F.S;1416;00/0A76;L0F0A76;Code;;1;00;
;1578;SEG0F.S;1424;00/0A81;;Code;;4;00;3
;1579;SEG0F.S;1425;00/0A85;;Code;;3;00;E 2
;1580;SEG0F.S;1426;00/0A88;;Code;;3;00;E 2
;1583;SEG0F.S;1429;00/0A8D;;Code;;4;00;E 3
;1591;SEG0F.S;1437;00/0A9D;;Code;;3;00;E 2
;1592;SEG0F.S;1438;00/0AA0;;Code;;3;00;E 2
;1601;SEG0F.S;1447;00/0AAF;;Code;;4;00;E 3
;1605;SEG0F.S;1451;00/0AB7;;Code;;3;00;E 2
;1606;SEG0F.S;1452;00/0ABA;;Code;;3;00;E 2
;1608;SEG0F.S;1454;00/0ABE;;Code;;3;00;E 2
;1609;SEG0F.S;1455;00/0AC1;;Code;;3;00;E 2
;1616;SEG0F.S;1462;00/0ACE;;Code;;4;00;E 3
;1626;SEG0F.S;1472;00/0AE1;;Code;;3;00;E 1 >>16
;1627;SEG0F.S;1473;00/0AE4;;Code;;3;00;E 2
;1628;SEG0F.S;1474;00/0AE7;;Code;;4;00;3
;1634;SEG0F.S;1480;00/0AF0;;Code;;3;00;E 2
;1635;SEG0F.S;1481;00/0AF3;;Code;;3;00;E 1 >>16
;1641;SEG0F.S;1487;00/0B01;L0F0B01;Code;;2;00;
;1646;SEG0F.S;1492;00/0B0C;;Code;;4;00;3
;1657;SEG0F.S;1503;00/0B1F;;Code;;4;00;E 3
;1671;SEG0F.S;1517;00/0B3D;;Code;;4;00;E 3
;1692;SEG0F.S;1538;00/0B6B;L0F0B6B;Code;;2;00;
;1693;SEG0F.S;1539;00/0B6D;L0F0B6D;Code;;2;00;
;1698;SEG0F.S;1544;00/0B78;L0F0B78;Code;;2;00;
;1703;SEG0F.S;1549;00/0B86;;Code;;3;00;E 2
;1704;SEG0F.S;1550;00/0B89;;Code;;3;00;E 2
;1707;SEG0F.S;1553;00/0B8E;;Code;;3;00;E 2
;1708;SEG0F.S;1554;00/0B91;;Code;;3;00;E 2
;1711;SEG0F.S;1557;00/0B96;;Code;;4;00;E 3
;1728;SEG0F.S;1574;00/0BAF;L0F0BAF;Code;;1;00;
;1757;SEG0F.S;1603;00/0BE6;;Code;;4;00;E 3
;1770;SEG0F.S;1616;00/0C03;;Code;;4;00;E 3
;1773;SEG0F.S;1619;00/0C09;L0F0C09;Code;;1;00;
;1780;SEG0F.S;1626;00/0C11;L0F0C11;Code;;1;00;
;1790;SEG0F.S;1636;00/0C23;L0F0C23;Code;;3;00;E 2
;1795;SEG0F.S;1641;00/0C2D;L0F0C2D;Code;;3;00;
;1798;SEG0F.S;1644;00/0C34;;Code;;4;00;E 3
;1799;SEG0F.S;1645;00/0C38;;Code;;3;00;E 2
;1800;SEG0F.S;1646;00/0C3B;;Code;;3;00;E 1 >>16
;1801;SEG0F.S;1647;00/0C3E;;Code;;4;00;E 3
;1806;SEG0F.S;1652;00/0C48;;Code;;3;00;E 2
;1808;SEG0F.S;1654;00/0C4E;L0F0C4E;Code;;3;00;E 2
;1813;SEG0F.S;1659;00/0C58;L0F0C58;Code;;3;00;
;1816;SEG0F.S;1662;00/0C5F;;Code;;4;00;E 3
;1817;SEG0F.S;1663;00/0C63;;Code;;3;00;E 2
;1818;SEG0F.S;1664;00/0C66;;Code;;3;00;E 1 >>16
;1819;SEG0F.S;1665;00/0C69;;Code;;4;00;E 3
;1824;SEG0F.S;1670;00/0C73;;Code;;3;00;E 2
;1826;SEG0F.S;1672;00/0C79;L0F0C79;Code;;3;00;E 2
;1831;SEG0F.S;1677;00/0C83;L0F0C83;Code;;3;00;
;1834;SEG0F.S;1680;00/0C8A;;Code;;4;00;E 3
;1835;SEG0F.S;1681;00/0C8E;;Code;;3;00;E 2
;1836;SEG0F.S;1682;00/0C91;;Code;;3;00;E 1 >>16
;1837;SEG0F.S;1683;00/0C94;;Code;;4;00;E 3
;1842;SEG0F.S;1688;00/0C9E;;Code;;3;00;E 2
;1847;SEG0F.S;1693;00/0CAB;L0F0CAB;Code;;3;00;
;1848;SEG0F.S;1694;00/0CAE;L0F0CAE;Data;DA;2;00;2
;1849;SEG0F.S;1695;00/0CB0;;Data;DA;2;00;2
;1850;SEG0F.S;1696;00/0CB2;;Data;DA;2;00;2
;1851;SEG0F.S;1697;00/0CB4;;Data;DA;2;00;2
;1852;SEG0F.S;1698;00/0CB6;L0F0CB6;Code;;3;00;
;1855;SEG0F.S;1701;00/0CBE;L0F0CBE;Code;;1;00;
;1857;SEG0F.S;1703;00/0CC0;;Code;;3;00;2
;1859;SEG0F.S;1705;00/0CC3;L0F0CC3;Code;;2;00;
;1863;SEG0F.S;1709;00/0CCB;;Code;;4;00;3
;1890;SEG0F.S;1736;00/0CFA;L0F0CFA;Code;;1;00;
;1898;SEG0F.S;1744;00/0D05;;Code;;3;00;E 2
;1899;SEG0F.S;1745;00/0D08;;Code;;3;00;E 2
;1900;SEG0F.S;1746;00/0D0B;;Code;;3;00;E 2
;1901;SEG0F.S;1747;00/0D0E;;Code;;3;00;E 2
;1902;SEG0F.S;1748;00/0D11;;Code;;3;00;E 2
;1903;SEG0F.S;1749;00/0D14;;Code;;3;00;E 2
;1905;SEG0F.S;1751;00/0D1A;;Code;;3;00;E 2
;1906;SEG0F.S;1752;00/0D1D;;Code;;3;00;E 2
;1908;SEG0F.S;1754;00/0D23;L0F0D23;Code;;3;00;
;1909;SEG0F.S;1755;00/0D26;;Code;;3;00;E 1 >>16
;1910;SEG0F.S;1756;00/0D29;;Code;;3;00;E 2
;1911;SEG0F.S;1757;00/0D2C;;Code;;4;00;3
;1916;SEG0F.S;1762;00/0D36;L0F0D36;Code;;3;00;
;1917;SEG0F.S;1763;00/0D39;;Code;;3;00;E 1 >>16
;1918;SEG0F.S;1764;00/0D3C;;Code;;3;00;E 2
;1919;SEG0F.S;1765;00/0D3F;;Code;;4;00;3
;1924;SEG0F.S;1770;00/0D49;L0F0D49;Code;;3;00;
;1925;SEG0F.S;1771;00/0D4C;;Code;;3;00;E 1 >>16
;1926;SEG0F.S;1772;00/0D4F;;Code;;3;00;E 2
;1927;SEG0F.S;1773;00/0D52;;Code;;4;00;3
;1932;SEG0F.S;1778;00/0D5C;;Code;;3;00;E 1 >>16
;1933;SEG0F.S;1779;00/0D5F;;Code;;3;00;E 2
;1934;SEG0F.S;1780;00/0D62;;Code;;4;00;3
;1939;SEG0F.S;1785;00/0D6C;;Code;;3;00;E 1 >>16
;1940;SEG0F.S;1786;00/0D6F;;Code;;3;00;E 2
;1941;SEG0F.S;1787;00/0D72;;Code;;4;00;3
;1946;SEG0F.S;1792;00/0D7C;L0F0D7C;Code;;3;00;
;1947;SEG0F.S;1793;00/0D7F;;Code;;3;00;E 1 >>16
;1948;SEG0F.S;1794;00/0D82;;Code;;3;00;E 2
;1949;SEG0F.S;1795;00/0D85;;Code;;4;00;3
;1954;SEG0F.S;1800;00/0D8F;;Code;;3;00;E 1 >>16
;1955;SEG0F.S;1801;00/0D92;;Code;;3;00;E 2
;1956;SEG0F.S;1802;00/0D95;;Code;;4;00;3
;1961;SEG0F.S;1807;00/0D9F;;Code;;3;00;E 1 >>16
;1962;SEG0F.S;1808;00/0DA2;;Code;;3;00;E 2
;1963;SEG0F.S;1809;00/0DA5;;Code;;4;00;3
;1968;SEG0F.S;1814;00/0DAF;L0F0DAF;Code;;3;00;
;1969;SEG0F.S;1815;00/0DB2;L0F0DB2;Code;;3;00;
;1970;SEG0F.S;1816;00/0DB5;;Code;;3;00;E 1 >>16
;1971;SEG0F.S;1817;00/0DB8;;Code;;3;00;E 2
;1972;SEG0F.S;1818;00/0DBB;;Code;;4;00;3
;1977;SEG0F.S;1823;00/0DC5;;Code;;3;00;E 1 >>16
;1978;SEG0F.S;1824;00/0DC8;;Code;;3;00;E 2
;1979;SEG0F.S;1825;00/0DCB;;Code;;4;00;3
;1984;SEG0F.S;1830;00/0DD5;L0F0DD5;Code;;3;00;
;1985;SEG0F.S;1831;00/0DD8;;Code;;3;00;E 1 >>16
;1986;SEG0F.S;1832;00/0DDB;;Code;;3;00;E 2
;1987;SEG0F.S;1833;00/0DDE;;Code;;4;00;3
;1992;SEG0F.S;1838;00/0DE8;L0F0DE8;Code;;3;00;
;1993;SEG0F.S;1839;00/0DEB;L0F0DEB;Code;;3;00;
;1994;SEG0F.S;1840;00/0DEE;;Code;;3;00;E 1 >>16
;1995;SEG0F.S;1841;00/0DF1;;Code;;3;00;E 2
;1996;SEG0F.S;1842;00/0DF4;;Code;;4;00;3
;2001;SEG0F.S;1847;00/0DFE;L0F0DFE;Code;;3;00;
;2002;SEG0F.S;1848;00/0E01;L0F0E01;Data;DA;2;00;2
;2003;SEG0F.S;1849;00/0E03;;Data;DA;2;00;2
;2004;SEG0F.S;1850;00/0E05;;Data;DA;2;00;2
;2005;SEG0F.S;1851;00/0E07;;Data;DA;2;00;2
;2006;SEG0F.S;1852;00/0E09;;Data;DA;2;00;2
;2007;SEG0F.S;1853;00/0E0B;;Data;DA;2;00;2
;2008;SEG0F.S;1854;00/0E0D;;Data;DA;2;00;2
;2009;SEG0F.S;1855;00/0E0F;;Data;DA;2;00;2
;2010;SEG0F.S;1856;00/0E11;;Data;DA;2;00;2
;2011;SEG0F.S;1857;00/0E13;;Data;DA;2;00;2
;2012;SEG0F.S;1858;00/0E15;L0F0E15;Code;;1;00;
;2016;SEG0F.S;1862;00/0E1E;L0F0E1E;Code;;1;00;
;2018;SEG0F.S;1864;00/0E20;;Code;;3;00;2
;2020;SEG0F.S;1866;00/0E23;L0F0E23;Code;;1;00;
;2027;SEG0F.S;1873;00/0E2B;L0F0E2B;Code;;1;00;
;2039;SEG0F.S;1885;00/0E3F;L0F0E3F;Code;;3;00;
;2042;SEG0F.S;1888;00/0E46;;Code;;4;00;E 3
;2043;SEG0F.S;1889;00/0E4A;;Code;;3;00;E 2
;2044;SEG0F.S;1890;00/0E4D;;Code;;3;00;E 1 >>16
;2045;SEG0F.S;1891;00/0E50;;Code;;4;00;E 3
;2061;SEG0F.S;1907;00/0E6D;;Code;;3;00;E 2
;2063;SEG0F.S;1909;00/0E72;L0F0E72;Code;;2;00;
;2073;SEG0F.S;1919;00/0E83;L0F0E83;Code;;2;00;
;2092;SEG0F.S;1938;00/0EA2;L0F0EA2;Code;;2;00;
;2100;SEG0F.S;1946;00/0EB1;;Code;;4;00;E 3
;2107;SEG0F.S;1953;00/0EBC;L0F0EBC;Code;;2;00;
;2109;SEG0F.S;1955;00/0EBF;;Code;;3;00;E 2
;2112;SEG0F.S;1958;00/0EC7;L0F0EC7;Code;;2;00;
;2120;SEG0F.S;1966;00/0ED1;L0F0ED1;Code;;1;00;
;2132;SEG0F.S;1978;00/0EE7;L0F0EE7;Code;;2;00;
;2134;SEG0F.S;1980;00/0EEC;L0F0EEC;Code;;2;00;
;2147;SEG0F.S;1993;00/0F05;L0F0F05;Code;;1;00;
;2148;SEG0F.S;1994;00/0F06;;Code;;4;00;E 3
;2151;SEG0F.S;1997;00/0F0E;;Code;;4;00;E 3
;2176;SEG0F.S;2022;00/0F41;L0F0F41;Code;;2;00;
;2200;SEG0F.S;2046;00/0F6B;L0F0F6B;Code;;2;00;
;2205;SEG0F.S;2051;00/0F75;L0F0F75;Code;;2;00;
;2210;SEG0F.S;2056;00/0F80;L0F0F80;Code;;2;00;
;2211;SEG0F.S;2057;00/0F82;;Code;;3;00;E 2
;2217;SEG0F.S;2063;00/0F8A;;Code;;4;00;E 3
;2238;SEG0F.S;2084;00/0FB0;;Code;;3;00;E 2
;2241;SEG0F.S;2087;00/0FB7;;Code;;3;00;E 2
;2245;SEG0F.S;2091;00/0FC0;;Code;;3;00;E 2
;2248;SEG0F.S;2094;00/0FC7;;Code;;3;00;E 2
;2260;SEG0F.S;2103;00/0FDA;L0F0FE3;Code;;2;00;
;2261;SEG0F.S;2104;00/0FDC;;Code;;3;00;E 1 >>16
;2262;SEG0F.S;2105;00/0FDF;;Code;;3;00;E 2
;2263;SEG0F.S;2106;00/0FE2;;Code;;4;00;E 3
;2275;SEG0F.S;2118;00/0FF9;;Code;;3;00;E 1 >>16
;2276;SEG0F.S;2119;00/0FFC;;Code;;3;00;E 2
;2277;SEG0F.S;2120;00/0FFF;;Code;;4;00;E 3
;2286;SEG0F.S;2129;00/100F;;Code;;3;00;E 2
;2287;SEG0F.S;2130;00/1012;;Code;;3;00;E 2
;2299;SEG0F.S;2142;00/1029;;Code;;4;00;E 3
;2315;SEG0F.S;2155;00/1040;L0F1052;Code;;1;00;
;2322;SEG0F.S;2162;00/1048;L0F105A;Code;;1;00;
;2342;SEG0F.S;2182;00/106C;;Code;;4;00;3
;2357;SEG0F.S;2197;00/1088;;Code;;4;00;3
;2369;SEG0F.S;2209;00/10A1;L0F10B3;Code;;2;00;
;2375;SEG0F.S;2215;00/10AD;L0F10BF;Code;;2;00;
;2389;SEG0F.S;2229;00/10CB;;Code;;4;00;E 3
;2396;SEG0F.S;2236;00/10DA;L0F10EC;Code;;2;00;
;2402;SEG0F.S;2242;00/10E6;L0F10F8;Code;;2;00;
;2407;SEG0F.S;2247;00/10F1;L0F1103;Code;;2;00;
;2412;SEG0F.S;2252;00/10FB;;Code;;4;00;3
;2419;SEG0F.S;2259;00/1108;L0F111A;Code;;3;00;
;2431;SEG0F.S;2271;00/1120;;Code;;4;00;3
;2438;SEG0F.S;2278;00/112D;L0F113F;Code;;2;00;
;2439;SEG0F.S;2279;00/112F;;Code;;4;00;3
;2443;SEG0F.S;2283;00/1139;L0F114B;Code;;3;00;
;2451;SEG0F.S;2291;00/1149;L0F115B;Code;;1;00;
;2467;SEG0F.S;2307;00/115E;;Code;;3;00;E 2
;2473;SEG0F.S;2313;00/116C;L0F117E;Code;;2;00;
;2475;SEG0F.S;2315;00/1171;;Code;;3;00;E 1 >>16
;2476;SEG0F.S;2316;00/1174;;Code;;3;00;E 2
;2477;SEG0F.S;2317;00/1177;;Code;;3;00;E 2
;2478;SEG0F.S;2318;00/117A;;Code;;3;00;E 2
;2481;SEG0F.S;2321;00/117F;;Code;;3;00;E 2
;2482;SEG0F.S;2322;00/1182;;Code;;3;00;E 2
;2486;SEG0F.S;2326;00/118A;;Code;;4;00;3
;2493;SEG0F.S;2333;00/1196;L0F11A8;Code;;1;00;
;2500;SEG0F.S;2340;00/119E;L0F11B0;Code;;1;00;
;2510;SEG0F.S;2350;00/11AF;;Code;;4;00;E 3
;2513;SEG0F.S;2353;00/11B5;;Code;;3;00;E 2
;2516;SEG0F.S;2356;00/11BD;L0F11CF;Code;;3;00;E 2
;2517;SEG0F.S;2357;00/11C0;;Code;;3;00;E 1 >>16
;2522;SEG0F.S;2362;00/11CB;L0F11DD;Code;;3;00;
;2528;SEG0F.S;2368;00/11D9;;Code;;3;00;E 2
;2529;SEG0F.S;2369;00/11DC;;Code;;3;00;E 2
;2532;SEG0F.S;2372;00/11E1;;Code;;3;00;E 2
;2533;SEG0F.S;2373;00/11E4;;Code;;3;00;E 2
;2537;SEG0F.S;2377;00/11EB;;Code;;4;00;3
;2546;SEG0F.S;2386;00/11FA;L0F120C;Code;;2;00;
;2553;SEG0F.S;2393;00/1208;L0F121A;Code;;2;00;
;2555;SEG0F.S;2395;00/120B;;Code;;3;00;E 2
;2558;SEG0F.S;2398;00/1213;L0F1225;Code;;2;00;
;2560;SEG0F.S;2400;00/1218;L0F122A;Code;;3;00;E 2
;2561;SEG0F.S;2401;00/121B;;Code;;3;00;E 1 >>16
;2566;SEG0F.S;2406;00/1226;L0F1238;Code;;3;00;
;2569;SEG0F.S;2409;00/122D;;Code;;3;00;E 2
;2570;SEG0F.S;2410;00/1230;;Code;;3;00;E 2
;2573;SEG0F.S;2413;00/1235;;Code;;3;00;E 2
;2574;SEG0F.S;2414;00/1238;;Code;;3;00;E 2
;2578;SEG0F.S;2418;00/123F;;Code;;4;00;3
;2592;SEG0F.S;2432;00/1259;L0F126B;Code;;2;00;
;2594;SEG0F.S;2434;00/125C;;Code;;3;00;E 2
;2597;SEG0F.S;2437;00/1264;L0F1276;Code;;2;00;
;2598;SEG0F.S;2438;00/1266;L0F1278;Code;;3;00;
;2600;SEG0F.S;2440;00/126C;;Code;;4;00;E 3
;2610;SEG0F.S;2450;00/127A;L0F128C;Code;;1;00;
;2619;SEG0F.S;2459;00/1289;;Code;;3;00;E 2
;2621;SEG0F.S;2461;00/128F;L0F12A1;Code;;2;00;
;2627;SEG0F.S;2467;00/1298;;Code;;3;00;E 2
;2628;SEG0F.S;2468;00/129B;;Code;;3;00;E 1 >>16
;2629;SEG0F.S;2469;00/129E;;Code;;4;00;E 3
;2641;SEG0F.S;2481;00/12B7;L0F12C9;Code;;2;00;
;2647;SEG0F.S;2487;00/12C0;;Code;;3;00;E 2
;2648;SEG0F.S;2488;00/12C3;;Code;;3;00;E 1 >>16
;2649;SEG0F.S;2489;00/12C6;;Code;;4;00;E 3
;2661;SEG0F.S;2501;00/12DF;L0F12F1;Code;;2;00;
;2667;SEG0F.S;2507;00/12E8;;Code;;3;00;E 2
;2668;SEG0F.S;2508;00/12EB;;Code;;3;00;E 1 >>16
;2669;SEG0F.S;2509;00/12EE;;Code;;4;00;E 3
;2681;SEG0F.S;2521;00/1307;L0F1319;Code;;2;00;
;2687;SEG0F.S;2527;00/1310;;Code;;3;00;E 2
;2688;SEG0F.S;2528;00/1313;;Code;;3;00;E 1 >>16
;2689;SEG0F.S;2529;00/1316;;Code;;4;00;E 3
;2701;SEG0F.S;2541;00/132F;L0F1341;Code;;2;00;
;2707;SEG0F.S;2547;00/1338;;Code;;3;00;E 2
;2708;SEG0F.S;2548;00/133B;;Code;;3;00;E 1 >>16
;2709;SEG0F.S;2549;00/133E;;Code;;4;00;E 3
;2721;SEG0F.S;2561;00/1357;L0F1369;Code;;2;00;
;2727;SEG0F.S;2567;00/1360;;Code;;3;00;E 2
;2728;SEG0F.S;2568;00/1363;;Code;;3;00;E 1 >>16
;2729;SEG0F.S;2569;00/1366;;Code;;4;00;E 3
;2741;SEG0F.S;2581;00/137F;L0F1391;Code;;2;00;
;2747;SEG0F.S;2587;00/1388;;Code;;3;00;E 2
;2748;SEG0F.S;2588;00/138B;;Code;;3;00;E 1 >>16
;2749;SEG0F.S;2589;00/138E;;Code;;4;00;E 3
;2761;SEG0F.S;2601;00/13A7;L0F13B9;Code;;2;00;
;2767;SEG0F.S;2607;00/13B0;;Code;;3;00;E 2
;2768;SEG0F.S;2608;00/13B3;;Code;;3;00;E 1 >>16
;2769;SEG0F.S;2609;00/13B6;;Code;;4;00;E 3
;2781;SEG0F.S;2621;00/13CF;L0F13E1;Code;;2;00;
;2787;SEG0F.S;2627;00/13D8;;Code;;3;00;E 2
;2788;SEG0F.S;2628;00/13DB;;Code;;3;00;E 1 >>16
;2789;SEG0F.S;2629;00/13DE;;Code;;4;00;E 3
;2801;SEG0F.S;2641;00/13F7;L0F1409;Code;;3;00;
;2802;SEG0F.S;2642;00/13FA;L0F140C;Data;DA;2;00;2
;2803;SEG0F.S;2643;00/13FC;;Data;DA;2;00;2
;2804;SEG0F.S;2644;00/13FE;;Data;DA;2;00;2
;2805;SEG0F.S;2645;00/1400;;Data;DA;2;00;2
;2806;SEG0F.S;2646;00/1402;;Data;DA;2;00;2
;2807;SEG0F.S;2647;00/1404;;Data;DA;2;00;2
;2808;SEG0F.S;2648;00/1406;;Data;DA;2;00;2
;2809;SEG0F.S;2649;00/1408;;Data;DA;2;00;2
;2810;SEG0F.S;2650;00/140A;;Data;DA;2;00;2
;2811;SEG0F.S;2651;00/140C;;Data;DA;2;00;2
;2812;SEG0F.S;2652;00/140E;L0F1420;Code;;1;00;
;2816;SEG0F.S;2656;00/1417;L0F1429;Code;;1;00;
;2818;SEG0F.S;2658;00/1419;;Code;;3;00;2
;2820;SEG0F.S;2660;00/141C;L0F142E;Code;;2;00;
;2828;SEG0F.S;2668;00/142D;;Code;;4;00;3
;2832;SEG0F.S;2672;00/1434;L0F1446;Code;;1;00;
;2839;SEG0F.S;2679;00/143C;L0F144E;Code;;1;00;
;2847;SEG0F.S;2687;00/1447;;Code;;3;00;E 2
;2848;SEG0F.S;2688;00/144A;;Code;;3;00;E 2
;2869;SEG0F.S;2706;00/1465;;Code;;4;00;E 3
;2873;SEG0F.S;2710;00/1470;L0F148B;Code;;2;00;
;2876;SEG0F.S;2713;00/1478;L0F1493;Code;;1;00;
;2887;SEG0F.S;2721;00/1483;;Code;;3;00;E 2
;2888;SEG0F.S;2722;00/1486;;Code;;3;00;E 2
;2889;SEG0F.S;2723;00/1489;;Code;;3;00;E 2
;2890;SEG0F.S;2724;00/148C;;Code;;3;00;E 2
;2891;SEG0F.S;2725;00/148F;;Code;;3;00;E 2
;2892;SEG0F.S;2726;00/1492;;Code;;3;00;E 2
;2894;SEG0F.S;2728;00/1498;;Code;;3;00;E 2
;2895;SEG0F.S;2729;00/149B;;Code;;3;00;E 2
;2896;SEG0F.S;2730;00/149E;;Code;;3;00;E 1 >>16
;2901;SEG0F.S;2735;00/14A9;L0F14CD;Code;;3;00;
;2904;SEG0F.S;2738;00/14B0;;Code;;3;00;E 1 >>16
;2905;SEG0F.S;2739;00/14B3;;Code;;3;00;E 2
;2906;SEG0F.S;2740;00/14B6;;Code;;3;00;E 2
;2907;SEG0F.S;2741;00/14B9;;Code;;3;00;E 2
;2911;SEG0F.S;2745;00/14C0;;Code;;4;00;3
;2925;SEG0F.S;2759;00/14DA;L0F14FE;Code;;2;00;
;2927;SEG0F.S;2761;00/14DD;;Code;;3;00;E 2
;2930;SEG0F.S;2764;00/14E5;L0F1509;Code;;2;00;
;2931;SEG0F.S;2765;00/14E7;L0F150B;Code;;1;00;
;2940;SEG0F.S;2774;00/14F1;L0F1515;Code;;1;00;
;2948;SEG0F.S;2782;00/14FC;;Code;;3;00;E 2
;2951;SEG0F.S;2785;00/1504;;Code;;3;00;E 2
;2953;SEG0F.S;2787;00/150A;;Code;;4;00;E 3
