------+------------------------------+-------------+----+---------+------+-----------------------+----------------------------------------------------------------------
 Line | # File                  Line | Line Type   | MX |  Reloc  | Size | Address   Object Code |  Source Code
  516 |  1            debug.s    439 | Code        | 11 |         |    3 | 00/221A : 20 DA FD    |                    jsr            {$FDDA}              ; request count
  517 |  1            debug.s    440 | Code        | 11 |         |    2 | 00/221D : A9 AD       |                    lda            #"-"                 
  518 |  1            debug.s    441 | Code        | 11 |         |    3 | 00/221F : 20 ED FD    |                    jsr            {$FDED}              
  519 |  1            debug.s    442 | Code        | 11 |         |    3 | 00/2222 : AD E1 2F    |                    lda            proREAD+5            
  520 |  1            debug.s    443 | Code        | 11 |         |    3 | 00/2225 : 20 DA FD    |                    jsr            {$FDDA}              
  521 |  1            debug.s    444 | Code        | 11 |         |    3 | 00/2228 : AD E0 2F    |                    lda            proREAD+4            
  522 |  1            debug.s    445 | Code        | 11 |         |    3 | 00/222B : 20 DA FD    |                    jsr            {$FDDA}              ; transfer count
  523 |  1            debug.s    446 | Code        | 11 |         |    2 | 00/222E : A9 8D       |                    lda            #$8d                 
  524 |  1            debug.s    447 | Code        | 11 |         |    3 | 00/2230 : 20 ED FD    |                    jsr            {$FDED}              ; CR
  525 |  1            debug.s    448 | Code        | 11 |         |    1 | 00/2233 : 28          |                    plp                                 ; restore status and exit
  526 |  1            debug.s    449 | Code        | 11 |         |    1 | 00/2234 : 60          |                    rts                                 
  527 |  1            debug.s    450 | Empty       | 11 |         |    0 | 00/2235               |                                                        
  528 |  1            debug.s    451 | Comment     | 11 |         |    0 | 00/2235               | *----------------------------
  529 |  1            debug.s    452 | Comment     | 11 |         |    0 | 00/2235               | * FILE CREATION
  530 |  1            debug.s    453 | Comment     | 11 |         |    0 | 00/2235               | *----------------------------
  531 |  1            debug.s    454 | Empty       | 11 |         |    0 | 00/2235               |                                                        
  532 |  1            debug.s    455 | Comment     | 11 |         |    0 | 00/2235               | * Write 8 banks of 64KB
  533 |  1            debug.s    456 | Comment     | 11 |         |    0 | 00/2235               | * starting on bank 2
  534 |  1            debug.s    457 | Empty       | 11 |         |    0 | 00/2235               |                                                        
  535 |  1            debug.s    458 | Code        | 11 |         |    2 | 00/2235 : A9 00       | doFCREATE          lda            #0                   
  536 |  1            debug.s    459 | Code        | 11 |         |    3 | 00/2237 : 8D AB 2F    |                    sta            fgWERR               ; reset flag
  537 |  1            debug.s    460 | Empty       | 11 |         |    0 | 00/223A               |                                                        
  538 |  1            debug.s    461 | Comment     | 11 |         |    0 | 00/223A               | * 512K
  539 |  1            debug.s    462 | Empty       | 11 |         |    0 | 00/223A               |                                                        
  540 |  1            debug.s    463 | Code        | 11 |         |    2 | 00/223A : A9 00       |                    lda            #0                   ; 512
  541 |  1            debug.s    464 | Code        | 11 |         |    3 | 00/223C : 20 83 22    |                    jsr            createFILE           
  542 |  1            debug.s    465 | Empty       | 11 |         |    0 | 00/223F               |                                                        
  543 |  1            debug.s    466 | Code        | 11 |         |    3 | 00/223F : AD AB 2F    |                    lda            fgWERR               ; why create a file
  544 |  1            debug.s    467 | Code        | 11 |         |    3 | 00/2242 : 0D AC 2F    |                    ora            fgCANCEL             
  545 |  1            debug.s    468 | Code        | 11 |         |    2 | 00/2245 : D0 39       |                    bne            doFCREATE9           ; when there is no room?
  546 |  1            debug.s    469 | Empty       | 11 |         |    0 | 00/2247               |                                                        
  547 |  1            debug.s    470 | Comment     | 11 |         |    0 | 00/2247               | * 1M
  548 |  1            debug.s    471 | Empty       | 11 |         |    0 | 00/2247               |                                                        
  549 |  1            debug.s    472 | Code        | 11 |         |    2 | 00/2247 : A9 01       |                    lda            #1                   ; 1024
  550 |  1            debug.s    473 | Code        | 11 |         |    3 | 00/2249 : 20 83 22    |                    jsr            createFILE           
  551 |  1            debug.s    474 | Empty       | 11 |         |    0 | 00/224C               |                                                        
  552 |  1            debug.s    475 | Code        | 11 |         |    3 | 00/224C : AD AB 2F    |                    lda            fgWERR               
  553 |  1            debug.s    476 | Code        | 11 |         |    3 | 00/224F : 0D AC 2F    |                    ora            fgCANCEL             
  554 |  1            debug.s    477 | Code        | 11 |         |    2 | 00/2252 : D0 2C       |                    bne            doFCREATE9           
  555 |  1            debug.s    478 | Empty       | 11 |         |    0 | 00/2254               |                                                        
  556 |  1            debug.s    479 | Comment     | 11 |         |    0 | 00/2254               | * 2M
  557 |  1            debug.s    480 | Empty       | 11 |         |    0 | 00/2254               |                                                        
  558 |  1            debug.s    481 | Code        | 11 |         |    2 | 00/2254 : A9 02       |                    lda            #2                   ; 2048
  559 |  1            debug.s    482 | Code        | 11 |         |    3 | 00/2256 : 20 83 22    |                    jsr            createFILE           
  560 |  1            debug.s    483 | Empty       | 11 |         |    0 | 00/2259               |                                                        
  561 |  1            debug.s    484 | Code        | 11 |         |    3 | 00/2259 : AD AB 2F    |                    lda            fgWERR               
  562 |  1            debug.s    485 | Code        | 11 |         |    3 | 00/225C : 0D AC 2F    |                    ora            fgCANCEL             
  563 |  1            debug.s    486 | Code        | 11 |         |    2 | 00/225F : D0 1F       |                    bne            doFCREATE9           
  564 |  1            debug.s    487 | Empty       | 11 |         |    0 | 00/2261               |                                                        
  565 |  1            debug.s    488 | Comment     | 11 |         |    0 | 00/2261               | * 4M
  566 |  1            debug.s    489 | Empty       | 11 |         |    0 | 00/2261               |                                                        
  567 |  1            debug.s    490 | Code        | 11 |         |    2 | 00/2261 : A9 03       |                    lda            #3                   ; 4096
  568 |  1            debug.s    491 | Code        | 11 |         |    3 | 00/2263 : 20 83 22    |                    jsr            createFILE           
  569 |  1            debug.s    492 | Empty       | 11 |         |    0 | 00/2266               |                                                        
  570 |  1            debug.s    493 | Code        | 11 |         |    3 | 00/2266 : AD AB 2F    |                    lda            fgWERR               
  571 |  1            debug.s    494 | Code        | 11 |         |    3 | 00/2269 : 0D AC 2F    |                    ora            fgCANCEL             
  572 |  1            debug.s    495 | Code        | 11 |         |    2 | 00/226C : D0 12       |                    bne            doFCREATE9           
  573 |  1            debug.s    496 | Empty       | 11 |         |    0 | 00/226E               |                                                        
  574 |  1            debug.s    497 | Comment     | 11 |         |    0 | 00/226E               | * 8M
  575 |  1            debug.s    498 | Empty       | 11 |         |    0 | 00/226E               |                                                        
  576 |  1            debug.s    499 | Code        | 11 |         |    2 | 00/226E : A9 04       |                    lda            #4                   ; 8192
  577 |  1            debug.s    500 | Code        | 11 |         |    3 | 00/2270 : 20 83 22    |                    jsr            createFILE           
  578 |  1            debug.s    501 | Empty       | 11 |         |    0 | 00/2273               |                                                        
  579 |  1            debug.s    502 | Code        | 11 |         |    3 | 00/2273 : AD AB 2F    |                    lda            fgWERR               
  580 |  1            debug.s    503 | Code        | 11 |         |    3 | 00/2276 : 0D AC 2F    |                    ora            fgCANCEL             
  581 |  1            debug.s    504 | Code        | 11 |         |    2 | 00/2279 : D0 05       |                    bne            doFCREATE9           
  582 |  1            debug.s    505 | Empty       | 11 |         |    0 | 00/227B               |                                                        
  583 |  1            debug.s    506 | Comment     | 11 |         |    0 | 00/227B               | * 16M
  584 |  1            debug.s    507 | Empty       | 11 |         |    0 | 00/227B               |                                                        
  585 |  1            debug.s    508 | Code        | 11 |         |    2 | 00/227B : A9 05       |                    lda            #5                   ; 16384
  586 |  1            debug.s    509 | Code        | 11 |         |    3 | 00/227D : 20 83 22    |                    jsr            createFILE           
  587 |  1            debug.s    510 | Empty       | 11 |         |    0 | 00/2280               |                                                        
  588 |  1            debug.s    511 | Code        | 11 |         |    3 | 00/2280 : 4C 8D 20    | doFCREATE9         jmp            mainNEXT             
  589 |  1            debug.s    512 | Empty       | 11 |         |    0 | 00/2283               |                                                        
  590 |  1            debug.s    513 | Comment     | 11 |         |    0 | 00/2283               | *----------
  591 |  1            debug.s    514 | Empty       | 11 |         |    0 | 00/2283               |                                                        
  592 |  1            debug.s    515 | Code        | 11 |         |    1 | 00/2283 : 0A          | createFILE         asl                                 
  593 |  1            debug.s    516 | Code        | 11 |         |    1 | 00/2284 : AA          |                    tax                                 
  594 |  1            debug.s    517 | Empty       | 11 |         |    0 | 00/2285               |                                                        
  595 |  1            debug.s    518 | Comment     | 11 |         |    0 | 00/2285               | * pathname
  596 |  1            debug.s    519 | Empty       | 11 |         |    0 | 00/2285               |                                                        
  597 |  1            debug.s    520 | Code        | 11 |         |    3 | 00/2285 : BD F2 2E    |                    lda            tblPATHNAME,x        
  598 |  1            debug.s    521 | Code        | 11 |         |    3 | 00/2288 : 8D C1 2F    |                    sta            proDESTROY+1         
  599 |  1            debug.s    522 | Code        | 11 |         |    3 | 00/228B : 8D C4 2F    |                    sta            proCREATE+1          
  600 |  1            debug.s    523 | Code        | 11 |         |    3 | 00/228E : 8D D7 2F    |                    sta            proOPEN+1            
  601 |  1            debug.s    524 | Code        | 11 |         |    3 | 00/2291 : BD F3 2E    |                    lda            tblPATHNAME+1,x      
  602 |  1            debug.s    525 | Code        | 11 |         |    3 | 00/2294 : 8D C2 2F    |                    sta            proDESTROY+2         
  603 |  1            debug.s    526 | Code        | 11 |         |    3 | 00/2297 : 8D C5 2F    |                    sta            proCREATE+2          
  604 |  1            debug.s    527 | Code        | 11 |         |    3 | 00/229A : 8D D8 2F    |                    sta            proOPEN+2            
  605 |  1            debug.s    528 | Empty       | 11 |         |    0 | 00/229D               |                                                        
  606 |  1            debug.s    529 | Comment     | 11 |         |    0 | 00/229D               | * filesize in KB
  607 |  1            debug.s    530 | Empty       | 11 |         |    0 | 00/229D               |                                                        
  608 |  1            debug.s    531 | Code        | 11 |         |    3 | 00/229D : BD 00 2F    |                    lda            tblFILESIZE,x        
  609 |  1            debug.s    532 | Code        | 11 |         |    3 | 00/22A0 : 8D 0E 30    |                    sta            filesize             
  610 |  1            debug.s    533 | Code        | 11 |         |    3 | 00/22A3 : BD 01 2F    |                    lda            tblFILESIZE+1,x      
  611 |  1            debug.s    534 | Code        | 11 |         |    3 | 00/22A6 : 8D 0F 30    |                    sta            filesize+1           
  612 |  1            debug.s    535 | Empty       | 11 |         |    0 | 00/22A9               |                                                        
  613 |  1            debug.s    536 | Comment     | 11 |         |    0 | 00/22A9               | * number of 32K blocks
  614 |  1            debug.s    537 | Empty       | 11 |         |    0 | 00/22A9               |                                                        
  615 |  1            debug.s    538 | Code        | 11 |         |    3 | 00/22A9 : BD 0E 2F    |                    lda            tblMAXINDEX,x        
  616 |  1            debug.s    539 | Code        | 11 |         |    3 | 00/22AC : 8D 0C 30    |                    sta            maxINDEX             
  617 |  1            debug.s    540 | Code        | 11 |         |    3 | 00/22AF : BD 0F 2F    |                    lda            tblMAXINDEX+1,x      
  618 |  1            debug.s    541 | Code        | 11 |         |    3 | 00/22B2 : 8D 0D 30    |                    sta            maxINDEX+1           
  619 |  1            debug.s    542 | Empty       | 11 |         |    0 | 00/22B5               |                                                        
  620 |  1            debug.s    543 | Comment     | 11 |         |    0 | 00/22B5               | * set 32K buffer size for write
  621 |  1            debug.s    544 | Empty       | 11 |         |    0 | 00/22B5               |                                                        
  622 |  1            debug.s    545 | Code        | 11 |         |    2 | 00/22B5 : A9 00       |                    lda            #<{32768}            
  623 |  1            debug.s    546 | Code        | 11 |         |    3 | 00/22B7 : 8D E0 2F    |                    sta            proWRITE+4           
  624 |  1            debug.s    547 | Code        | 11 |         |    2 | 00/22BA : A9 80       |                    lda            #>{32768}            
  625 |  1            debug.s    548 | Code        | 11 |         |    3 | 00/22BC : 8D E1 2F    |                    sta            proWRITE+5           
  626 |  1            debug.s    549 | Empty       | 11 |         |    0 | 00/22BF               |                                                        
  627 |  1            debug.s    550 | Comment     | 11 |         |    0 | 00/22BF               | *----------
  628 |  1            debug.s    551 | Comment     | 11 |         |    0 | 00/22BF               | * First, delete file
  629 |  1            debug.s    552 | Comment     | 11 |         |    0 | 00/22BF               | * Must not be taken into account
  630 |  1            debug.s    553 | Comment     | 11 |         |    0 | 00/22BF               | * in the file creation process
  631 |  1            debug.s    554 | Empty       | 11 |         |    0 | 00/22BF               |                                                        
  632 |  1            debug.s    555 | Code        | 11 |         |    3 | 00/22BF : 20 00 BF    |                    jsr            {$bf00}              
  633 |  1            debug.s    556 | Data        | 11 |         |    1 | 00/22C2 : C1          |                    dfb            $c1                  
  634 |  1            debug.s    557 | Data        | 11 |         |    2 | 00/22C3 : C0 2F       |                    da             proDESTROY           
  635 |  1            debug.s    558 | Empty       | 11 |         |    0 | 00/22C5               |                                                        
  636 |  1            debug.s    559 | Comment     | 11 |         |    0 | 00/22C5               | *--- Check if we can create a file
  637 |  1            debug.s    560 | Empty       | 11 |         |    0 | 00/22C5               |                                                        
  638 |  1            debug.s    561 | Code        | 11 |         |    3 | 00/22C5 : 20 00 BF    |                    jsr            {$bf00}              
  639 |  1            debug.s    562 | Data        | 11 |         |    1 | 00/22C8 : C0          |                    dfb            $c0                  
  640 |  1            debug.s    563 | Data        | 11 |         |    2 | 00/22C9 : C3 2F       |                    da             proCREATE            
  641 |  1            debug.s    564 | Code        | 11 |         |    2 | 00/22CB : 90 01       |                    bcc            createFILE1          
  642 |  1            debug.s    565 | Code        | 11 |         |    1 | 00/22CD : 60          |                    rts                                 ; nope, volume full probably...
  643 |  1            debug.s    566 | Empty       | 11 |         |    0 | 00/22CE               |                                                        
  644 |  1            debug.s    567 | Comment     | 11 |         |    0 | 00/22CE               | *---
  645 |  1            debug.s    568 | Empty       | 11 |         |    0 | 00/22CE               |                                                        
  646 |  1            debug.s    569 | Macro       | 11 |         |    0 | 00/22CE               | createFILE1        @WriteCString  #strCREATE           ; yes, we can
  647 |  1            debug.s    569 | Code        | 11 |         |    2 | 00/22CE : A2 2E       |                    ldx            #>#strCREATE         
  648 |  1            debug.s    569 | Code        | 11 |         |    2 | 00/22D0 : A0 52       |                    ldy            #<#strCREATE         
  649 |  1            debug.s    569 | Code        | 11 |         |    3 | 00/22D2 : 20 4C 24    |                    jsr            printCSTRING         
  650 |  1            debug.s    570 | Empty       | 11 |         |    0 | 00/22D5               |                                                        
  651 |  1            debug.s    571 | Code        | 11 |         |    3 | 00/22D5 : AE D8 2F    |                    ldx            proOPEN+2            
  652 |  1            debug.s    572 | Code        | 11 |         |    3 | 00/22D8 : AC D7 2F    |                    ldy            proOPEN+1            
  653 |  1            debug.s    573 | Code        | 11 |         |    3 | 00/22DB : 20 B1 24    |                    jsr            printPSTRING         
  654 |  1            debug.s    574 | Code        | 11 |         |    3 | 00/22DE : 20 DE 24    |                    jsr            printDATEFROM        
  655 |  1            debug.s    575 | Empty       | 11 |         |    0 | 00/22E1               |                                                        
  656 |  1            debug.s    576 | Comment     | 11 |         |    0 | 00/22E1               | *---
  657 |  1            debug.s    577 | Empty       | 11 |         |    0 | 00/22E1               |                                                        
  658 |  1            debug.s    578 | Code        | 11 |         |    3 | 00/22E1 : 20 00 BF    |                    jsr            {$bf00}              
  659 |  1            debug.s    579 | Data        | 11 |         |    1 | 00/22E4 : C8          |                    dfb            $c8                  
  660 |  1            debug.s    580 | Data        | 11 |         |    2 | 00/22E5 : D6 2F       |                    da             proOPEN              
  661 |  1            debug.s    581 | Empty       | 11 |         |    0 | 00/22E7               |                                                        
  662 |  1            debug.s    582 | Code        | 11 |         |    3 | 00/22E7 : AD DB 2F    |                    lda            proOPEN+5            
  663 |  1            debug.s    583 | Code        | 11 |         |    3 | 00/22EA : 8D DD 2F    |                    sta            proWRITE+1           
  664 |  1            debug.s    584 | Code        | 11 |         |    3 | 00/22ED : 8D E5 2F    |                    sta            proCLOSE+1           
  665 |  1            debug.s    585 | Empty       | 11 |         |    0 | 00/22F0               |                                                        
  666 |  1            debug.s    586 | Code        | 11 |         |    2 | 00/22F0 : A9 00       |                    lda            #0                   
  667 |  1            debug.s    587 | Code        | 11 |         |    3 | 00/22F2 : 8D 0A 30    |                    sta            theINDEX             
  668 |  1            debug.s    588 | Code        | 11 |         |    3 | 00/22F5 : 8D 0B 30    |                    sta            theINDEX+1           
  669 |  1            debug.s    589 | Empty       | 11 |         |    0 | 00/22F8               |                                                        
  670 |  1            debug.s    590 | Code        | 11 |         |    3 | 00/22F8 : 20 37 24    | ozunid_2           jsr            displayWHEEL         
  671 |  1            debug.s    591 | Code        | 11 |         |    3 | 00/22FB : 20 19 24    |                    jsr            checkCANCEL          
  672 |  1            debug.s    592 | Code        | 11 |         |    2 | 00/22FE : B0 18       |                    bcs            createFILE2          
  673 |  1            debug.s    593 | Empty       | 11 |         |    0 | 00/2300               |                                                        
  674 |  1            debug.s    594 | Code        | 11 |         |    3 | 00/2300 : 20 00 BF    |                    jsr            {$bf00}              
  675 |  1            debug.s    595 | Data        | 11 |         |    1 | 00/2303 : CB          |                    dfb            $cb                  
  676 |  1            debug.s    596 | Data        | 11 |         |    2 | 00/2304 : DC 2F       |                    da             proWRITE             
  677 |  1            debug.s    597 | Code        | 11 |         |    2 | 00/2306 : 90 27       |                    bcc            createFILE3          
  678 |  1            debug.s    598 | Empty       | 11 |         |    0 | 00/2308               |                                                        
  679 |  1            debug.s    599 | Code        | 11 |         |    2 | 00/2308 : C9 48       |                    cmp            #$48                 
  680 |  1            debug.s    600 | Code        | 11 |         |    2 | 00/230A : D0 23       |                    bne            createFILE3          
  681 |  1            debug.s    601 | Empty       | 11 |         |    0 | 00/230C               |                                                        
  682 |  1            debug.s    602 | Comment     | 11 |         |    0 | 00/230C               | *--- Special case: we encountered a volume full error
  683 |  1            debug.s    603 | Comment     | 11 |         |    0 | 00/230C               | * we will close the file and delete it...
  684 |  1            debug.s    604 | Empty       | 11 |         |    0 | 00/230C               |                                                        
  685 |  1            debug.s    605 | Macro       | 11 |         |    0 | 00/230C               |                    @WriteCString  #strWERR             
  686 |  1            debug.s    605 | Code        | 11 |         |    2 | 00/230C : A2 2E       |                    ldx            #>#strWERR           
  687 |  1            debug.s    605 | Code        | 11 |         |    2 | 00/230E : A0 7B       |                    ldy            #<#strWERR           
  688 |  1            debug.s    605 | Code        | 11 |         |    3 | 00/2310 : 20 4C 24    |                    jsr            printCSTRING         
  689 |  1            debug.s    606 | Empty       | 11 |         |    0 | 00/2313               |                                                        
  690 |  1            debug.s    607 | Code        | 11 |         |    2 | 00/2313 : A9 01       |                    lda            #1                   ; set the error flag
  691 |  1            debug.s    608 | Code        | 11 |         |    3 | 00/2315 : 8D AB 2F    |                    sta            fgWERR               ; for other file creations
  692 |  1            debug.s    609 | Empty       | 11 |         |    0 | 00/2318               |                                                        
  693 |  1            debug.s    610 | Code        | 11 |         |    3 | 00/2318 : 20 00 BF    | createFILE2        jsr            {$bf00}              ; errrooorrrrrrrr #$48...
  694 |  1            debug.s    611 | Data        | 11 |         |    1 | 00/231B : CC          |                    dfb            $cc                  
  695 |  1            debug.s    612 | Data        | 11 |         |    2 | 00/231C : E4 2F       |                    da             proCLOSE             
  696 |  1            debug.s    613 | Empty       | 11 |         |    0 | 00/231E               |                                                        
  697 |  1            debug.s    614 | Code        | 11 |         |    3 | 00/231E : 20 00 BF    |                    jsr            {$bf00}              
  698 |  1            debug.s    615 | Data        | 11 |         |    1 | 00/2321 : C1          |                    dfb            $c1                  
  699 |  1            debug.s    616 | Data        | 11 |         |    2 | 00/2322 : C0 2F       |                    da             proDESTROY           
  700 |  1            debug.s    617 | Empty       | 11 |         |    0 | 00/2324               |                                                        
  701 |  1            debug.s    618 | Code        | 11 |         |    3 | 00/2324 : AD 17 29    |                    lda            theTIMERMODE         
  702 |  1            debug.s    619 | Code        | 11 |         |    2 | 00/2327 : C9 01       |                    cmp            #{1}                 
  703 |  1            debug.s    620 | Code        | 11 |         |    2 | 00/2329 : D0 03       |                    bne            createFILE2B         
  704 |  1            debug.s    621 | Code        | 11 |         |    3 | 00/232B : 20 7E 29    |                    jsr            stopTIMER            ; stop T2
  705 |  1            debug.s    622 | Code        | 11 |         |    1 | 00/232E : 60          | createFILE2B       rts                                 
  706 |  1            debug.s    623 | Empty       | 11 |         |    0 | 00/232F               |                                                        
  707 |  1            debug.s    624 | Comment     | 11 |         |    0 | 00/232F               | *---
  708 |  1            debug.s    625 | Empty       | 11 |         |    0 | 00/232F               |                                                        
  709 |  1            debug.s    626 | Code        | 11 |         |    3 | 00/232F : EE 0A 30    | createFILE3        inc            theINDEX             ; let's go on
  710 |  1            debug.s    627 | Code        | 11 |         |    2 | 00/2332 : D0 03       |                    bne            createFILE4          
  711 |  1            debug.s    628 | Code        | 11 |         |    3 | 00/2334 : EE 0B 30    |                    inc            theINDEX+1           
  712 |  1            debug.s    629 | Empty       | 11 |         |    0 | 00/2337               |                                                        
  713 |  1            debug.s    630 | Code        | 11 |         |    3 | 00/2337 : AD 0B 30    | createFILE4        lda            theINDEX+1           
  714 |  1            debug.s    631 | Code        | 11 |         |    3 | 00/233A : CD 0D 30    |                    cmp            maxINDEX+1           ; 32*8*64 = 16M
  715 |  1            debug.s    632 | Code        | 11 |         |    2 | 00/233D : 90 B9       |                    bcc            ozunid_2             
  716 |  1            debug.s    633 | Code        | 11 |         |    3 | 00/233F : AD 0A 30    |                    lda            theINDEX             
  717 |  1            debug.s    634 | Code        | 11 |         |    3 | 00/2342 : CD 0C 30    |                    cmp            maxINDEX             
  718 |  1            debug.s    635 | Code        | 11 |         |    2 | 00/2345 : 90 B1       |                    blt            ozunid_2             
  719 |  1            debug.s    636 | Empty       | 11 |         |    0 | 00/2347               |                                                        
  720 |  1            debug.s    637 | Code        | 11 |         |    3 | 00/2347 : 20 00 BF    |                    jsr            {$bf00}              
  721 |  1            debug.s    638 | Data        | 11 |         |    1 | 00/234A : CC          |                    dfb            $cc                  
  722 |  1            debug.s    639 | Data        | 11 |         |    2 | 00/234B : E4 2F       |                    da             proCLOSE             
  723 |  1            debug.s    640 | Empty       | 11 |         |    0 | 00/234D               |                                                        
  724 |  1            debug.s    641 | Code        | 11 |         |    3 | 00/234D : 20 1E 25    |                    jsr            printDATETO          
  725 |  1            debug.s    642 | Code        | 11 |         |    3 | 00/2350 : 4C 0A 2A    |                    jmp            calcSPEED            
  726 |  1            debug.s    643 | Empty       | 11 |         |    0 | 00/2353               |                                                        
  727 |  1            debug.s    644 | Comment     | 11 |         |    0 | 00/2353               | *----------------------------
  728 |  1            debug.s    645 | Comment     | 11 |         |    0 | 00/2353               | * READ BLOCK SPEED
  729 |  1            debug.s    646 | Comment     | 11 |         |    0 | 00/2353               | *----------------------------
  730 |  1            debug.s    647 | Empty       | 11 |         |    0 | 00/2353               |                                                        
  731 |  1            debug.s    648 | Comment     | 11 |         |    0 | 00/2353               | *----------------------------
  732 |  1            debug.s    649 | Comment     | 11 |         |    0 | 00/2353               | * Entry point for menu 3
  733 |  1            debug.s    650 | Empty       | 11 |         |    0 | 00/2353               |                                                        
  734 |  1            debug.s    651 | Empty       | 11 |         |    0 | 00/2353               | doBREADtrois                                           
  735 |  1            debug.s    652 | Empty       | 11 |         |    0 | 00/2353               |                                                        
  736 |  1            debug.s    653 | Comment     | 11 |         |    0 | 00/2353               | *----------------------------
  737 |  1            debug.s    654 | Comment     | 11 |         |    0 | 00/2353               | * Common routine
  738 |  1            debug.s    655 | Empty       | 11 |         |    0 | 00/2353               |                                                        
  739 |  1            debug.s    656 | Empty       | 11 |         |    0 | 00/2353               | doBREADgo                                              
  740 |  1            debug.s    657 | Empty       | 11 |         |    0 | 00/2353               |                                                        
  741 |  1            debug.s    658 | Comment     | 11 |         |    0 | 00/2353               | *--- First, get our prefix
  742 |  1            debug.s    659 | Empty       | 11 |         |    0 | 00/2353               |                                                        
  743 |  1            debug.s    660 | Code        | 11 |         |    3 | 00/2353 : 20 00 BF    |                    jsr            {$bf00}              ; get the prefix
  744 |  1            debug.s    661 | Data        | 11 |         |    1 | 00/2356 : C7          |                    dfb            $c7                  
  745 |  1            debug.s    662 | Data        | 11 |         |    2 | 00/2357 : D3 2F       |                    da             proGETPFX            
  746 |  1            debug.s    663 | Empty       | 11 |         |    0 | 00/2359               |                                                        
  747 |  1            debug.s    664 | Comment     | 11 |         |    0 | 00/2359               | *--- Shift left the prefix
  748 |  1            debug.s    665 | Empty       | 11 |         |    0 | 00/2359               |                                                        
  749 |  1            debug.s    666 | Code        | 11 |         |    2 | 00/2359 : A2 00       |                    ldx            #0                   
  750 |  1            debug.s    667 | Code        | 11 |         |    3 | 00/235B : BD 82 02    | ozunid_3           lda            {$280}+2,x           
  751 |  1            debug.s    668 | Code        | 11 |         |    3 | 00/235E : 9D 81 02    |                    sta            {$280}+1,x           
  752 |  1            debug.s    669 | Code        | 11 |         |    1 | 00/2361 : E8          |                    inx                                 
  753 |  1            debug.s    670 | Code        | 11 |         |    3 | 00/2362 : EC 80 02    |                    cpx            {$280}               
  754 |  1            debug.s    671 | Code        | 11 |         |    2 | 00/2365 : 90 F4       |                    bcc            ozunid_3             
  755 |  1            debug.s    672 | Empty       | 11 |         |    0 | 00/2367               |                                                        
  756 |  1            debug.s    673 | Comment     | 11 |         |    0 | 00/2367               | *--- Make it a volume name
  757 |  1            debug.s    674 | Empty       | 11 |         |    0 | 00/2367               |                                                        
  758 |  1            debug.s    675 | Code        | 11 |         |    3 | 00/2367 : CE 80 02    |                    dec            {$280}               ; remove leading '/'
  759 |  1            debug.s    676 | Code        | 11 |         |    3 | 00/236A : CE 80 02    |                    dec            {$280}               ; remove trailing '/'
  760 |  1            debug.s    677 | Empty       | 11 |         |    0 | 00/236D               |                                                        
  761 |  1            debug.s    678 | Code        | 11 |         |    2 | 00/236D : A2 01       |                    ldx            #1                   ; find the first /
  762 |  1            debug.s    679 | Code        | 11 |         |    3 | 00/236F : BD 80 02    | ozunid_4           lda            {$280},x             
  763 |  1            debug.s    680 | Code        | 11 |         |    2 | 00/2372 : C9 2F       |                    cmp            #'/'                 
  764 |  1            debug.s    681 | Code        | 11 |         |    2 | 00/2374 : F0 06       |                    beq            doBREAD1             ; we'll get a volume name
  765 |  1            debug.s    682 | Code        | 11 |         |    1 | 00/2376 : E8          |                    inx                                 
  766 |  1            debug.s    683 | Code        | 11 |         |    3 | 00/2377 : EC 80 02    |                    cpx            {$280}               
  767 |  1            debug.s    684 | Code        | 11 |         |    2 | 00/237A : 90 F3       |                    bcc            ozunid_4             
  768 |  1            debug.s    685 | Empty       | 11 |         |    0 | 00/237C               |                                                        
  769 |  1            debug.s    686 | Code        | 11 |         |    3 | 00/237C : 8E 80 02    | doBREAD1           stx            {$280}               ; save new length
  770 |  1            debug.s    687 | Empty       | 11 |         |    0 | 00/237F               |                                                        
  771 |  1            debug.s    688 | Comment     | 11 |         |    0 | 00/237F               | *--- Browse the list of devices and get our devnum
  772 |  1            debug.s    689 | Empty       | 11 |         |    0 | 00/237F               |                                                        
  773 |  1            debug.s    690 | Code        | 11 |         |    3 | 00/237F : 20 00 BF    |                    jsr            {$bf00}              
  774 |  1            debug.s    691 | Data        | 11 |         |    1 | 00/2382 : C5          |                    dfb            $c5                  
  775 |  1            debug.s    692 | Data        | 11 |         |    2 | 00/2383 : CF 2F       |                    da             proONLINE            
  776 |  1            debug.s    693 | Empty       | 11 |         |    0 | 00/2385               |                                                        
  777 |  1            debug.s    694 | Code        | 11 |         |    2 | 00/2385 : A9 00       |                    lda            #<{$1000}            
  778 |  1            debug.s    695 | Code        | 11 |         |    3 | 00/2387 : 8D 91 23    |                    sta            buildVOL1+1          
  779 |  1            debug.s    696 | Code        | 11 |         |    3 | 00/238A : 8D B1 23    |                    sta            buildVOL4+1          
  780 |  1            debug.s    697 | Code        | 11 |         |    3 | 00/238D : 8D C1 23    |                    sta            buildVOL5+1          
  781 |  1            debug.s    698 | Empty       | 11 |         |    0 | 00/2390               |                                                        
  782 |  1            debug.s    699 | Code        | 11 |         |    3 | 00/2390 : AD 00 10    | buildVOL1          lda            {$1000}              ; compare lengths
